key_id,key,english,zh-CN,translation
237835818881310721,side objective_mission_lostpackage,<sprite=33 color=#008EAD> <style=ObjectiveBlue>Package</style> recovered,<sprite=33 color=#008EAD> <style=ObjectiveBlue>包裹</style>已找回,<sprite=33 color=#008EAD> <style=ObjectiveBlue>소포</style> 회수
237835818881310722,side objective_mission_primateprimetime,<sprite=36 color=#008EAD> <style=ObjectiveBlue>Idiots</style> freed,<sprite=36 color=#008EAD> <style=ObjectiveBlue>蠢货</style>已解放,<sprite=36 color=#008EAD> <style=ObjectiveBlue>멍청이</style> 구출
237835818881310723,side objective_mission_greendream,<sprite=24 color=#008EAD> <style=ObjectiveBlue>Solar Panel</style> installed,<sprite=24 color=#008EAD> <style=ObjectiveBlue>太阳能板</style>已安装,<sprite=24 color=#008EAD> <style=ObjectiveBlue>태양광 패널</style> 설치
237835818881310724,side objective_mission_supplyexpress,<sprite=24 color=#008EAD> <style=ObjectiveBlue>Train</style> escorted,<sprite=24 color=#008EAD> <style=ObjectiveBlue>火车</style>已护送,<sprite=24 color=#008EAD> <style=ObjectiveBlue>열차</style> 호위
237835818881310725,name_side objective_mission_rescuedrop,Rescue Drop,化装舞会,구출 작전
237835818881310726,description_side objective_mission_rescuedrop,"<size=1.5em><b>{1}</b></size>

We got a frantic call from a patrol who went off-script on a scav run with a makeshift mutant costume they thought would ""blend in."" They got cornered and are trapped in a parking garage with increasingly bad ideas.

<b>Objective:</b> 
Free the <nobr><sprite=38 color=#008EAD> <style=ObjectiveBlue>Cosplayers</style></nobr> and escort them out. Try not to encourage their improvisation.","<size=1.5em><b>{1}</b></size>

我们接到了一个疯狂的巡逻员的电话，他们在一次扫荡行动中临时穿了变异体服装，认为这样可以“混入其中”。他们被逼得走投无路，被困在一个停车场里，情况正变得越来越糟糕。

<b>目标：</b>
解救<nobr><sprite=38 color=#008EAD> <style=ObjectiveBlue>扮装者</style></nobr>，护送他们逃脱。尽量别让他们再即兴发挥了。","<size=1.5em><b>{1}</b></size>

정찰대에게서 다급한 연락이 왔다. 스캐빈저 작전 중 변이체 복장을 하면 ""섞여들 수 있을 거""라 생각했다고 한다. 결국 주차장에 몰려 점점 더 나쁜 상황에 처해 있다.

<b>목표:</b>
<nobr><sprite=38 color=#008EAD> <style=ObjectiveBlue>코스플레이어</style></nobr>를 구출하고 탈출시켜라. 그들의 즉흥 행동을 부추기지 마라."
237835818881310727,name_side objective_mission_lostpackage,Lost Package,丢失包裹,분실 소포
237835818881310728,description_side objective_mission_lostpackage,"<size=1.5em><b>{1}</b></size>

A delivery drone carrying a complete karaoke machine crashed somewhere about 2 miles north of the Delta outpost. It's playing ""Total Eclipse of the Heart"" and attracting widespread mutant attention.

<b>Objective:</b> 
Recover the <nobr><sprite=33 color=#008EAD> <style=ObjectiveBlue>Package</style></nobr>. Preferably in working condition.","<size=1.5em><b>{1}</b></size>

一架携带全套卡拉OK的运输无人机在三角洲哨所以北2英里处坠毁。机器所播放的《心之全蚀》引起了变异体的广泛关注。

<b>目标：</b>
回收<nobr><sprite=33 color=#008EAD> <style=ObjectiveBlue>包裹</style></nobr>。希望还能用。","<size=1.5em><b>{1}</b></size>

완전한 노래방 기계를 실은 배송 드론이 델타 전초기지 북쪽 2마일 부근에 추락했다. ""Total Eclipse of the Heart""를 무한 반복하며 변이체의 관심을 끌고 있다.

<b>목표:</b>
<nobr><sprite=33 color=#008EAD> <style=ObjectiveBlue>소포</style></nobr>를 회수하라. 작동 상태였으면 좋겠다."
237835818881310729,name_side objective_mission_primateprimetime,Primate PrimeTime,颇具原始气质,원숭이 쇼타임
237835818881310730,description_side objective_mission_primateprimetime,"<size=1.5em><b>{1}</b></size>

The Primate™ marketing team launched a barefoot endurance challenge to promote their new flavor. It ended - as expected - with them locked in a fridge closet.

<b>Objective:</b> 
Find and clear the appliance store, then free the <nobr><sprite=36 color=#008EAD> <style=ObjectiveBlue>Idiots</style></nobr>.","<size=1.5em><b>{1}</b></size>

灵长类动物™营销团队发起了一项赤足耐力挑战，以推广自家的新口味产品。不出所料，他们最后被锁在了冰箱的壁橱里。

<b>目标：</b>
找到并清理电器商店，然后解救这些能进博物馆的<nobr><sprite=36 color=#008EAD> <style=ObjectiveBlue>蠢货</style></nobr>。","<size=1.5em><b>{1}</b></size>

프라이메이트™ 마케팅팀이 새 맛을 홍보하기 위해 맨발 지구력 챌린지를 시작했다. 예상대로 냉장고 벽장에 갇혔다.

<b>목표:</b>
가전 매장을 찾아 정리한 후 <nobr><sprite=36 color=#008EAD> <style=ObjectiveBlue>멍청이</style></nobr>들을 구출하라."
237835818881310731,name_side objective_mission_greendream,Green Dream,环保梦想,그린 드림
237835818881310732,description_side objective_mission_greendream,"<size=1.5em><b>{1}</b></size>

“Eco” Dave refuses to drive anything but his electric SUV. Now he’s stranded in mutant country with a dead battery and unshakable optimism.

<b>Objective:</b> 
Install a <nobr><sprite=28 color=#008EAD> <style=ObjectiveBlue>solar panel</style></nobr> and deliver plenty of supplies. Charging may take weeks - don’t mention that.","<size=1.5em><b>{1}</b></size>

“生态大师”戴夫只开他的电动SUV。如今，电量耗尽的他被困在变种人的国度里，但他的乐观情绪坚不可摧。

<b>目标：</b>
安装<nobr><sprite=28 color=#008EAD> <style=ObjectiveBlue>太阳能板</style></nobr>，并提供给他大量补给。给电池充满电可能要花几个星期——可真是遥遥落后。","<size=1.5em><b>{1}</b></size>

""에코"" 데이브는 전기 SUV만 탄다. 지금은 배터리가 방전된 채 변이체 영역에 좌초되었지만, 그의 낙관주의는 여전히 견고하다.

<b>목표:</b>
<nobr><sprite=28 color=#008EAD> <style=ObjectiveBlue>태양광 패널</style></nobr>을 설치하고 충분한 보급품을 전달하라. 충전에 몇 주 걸린다는 말은 하지 마라."
237835818881310733,name_side objective_mission_supplyexpress,Supply Express,拖慢死小火车,보급 열차
237835818881310734,description_side objective_mission_supplyexpress,"<size=1.5em><b>{1}</b></size>

“Conductor Mike” used to run model trains in his basement. Now he’s hauling real cargo between settlements.

<b>Objective:</b> 
Load the <nobr><sprite=28 color=#008EAD> <style=ObjectiveBlue>Train</style></nobr> with supplies and clear the tracks. He insists on keeping to his “timetable,” even under fire.","<size=1.5em><b>{1}</b></size>

“列车长麦克”以前在他的地下室里玩模型火车。如今他在定居点之间运送真正的货物。

<b>目标：</b>
往<nobr><sprite=28 color=#008EAD> <style=ObjectiveBlue>火车</style></nobr>上装载补给，清理轨道。即使在前线，麦克也坚持遵守自己的“时间表”。","<size=1.5em><b>{1}</b></size>

""차장 마이크""는 지하실에서 모형 기차를 돌리곤 했다. 이제 정착지 사이에서 실제 화물을 운반하고 있다.

<b>목표:</b>
<nobr><sprite=28 color=#008EAD> <style=ObjectiveBlue>열차</style></nobr>에 보급품을 싣고 선로를 정리하라. 총탄이 빗발쳐도 ""시간표""를 지키겠다고 고집하는 건 알아서 하라."
237910613263499264,mutator_enemyspeed,{0} Enemy Speed,{0}敌人速度,{0} 적 속도
237910613305442304,mutator_playerspeed,{0} Player Speed,{0}玩家速度,{0} 플레이어 속도
237910613305442305,mutator_challengeroomdifficulty,{0} Fistula difficulty,{0}挑战难度,{0} 주먹구멍 난이도
237910613305442306,mutator_incubatorspawnspeed,{0} Incubator Spawn Speed,{0}孵化器生育速度,{0} 부화기 생성 속도
237910613305442307,mutator_norevive,"<b><style=""Heated""> No Revives</style></b>","<b><style=""Heated"">无复活次数</style></b>","<b><style=""Heated""> 부활 불가</style></b>"
238156329846890496,title_boss objective_mission_egghunt,Boss,首领,보스
238156329872056320,name_boss objective_mission_egghunt,Egg Hunt,虎穴虎子,알 사냥
238156329872056321,description_boss objective_mission_egghunt,"<size=1.5em><b>{1}</b></size>

Dr. Lumen wants intact eggs from a known mutant clutch. She’s convinced they are ""vibrating with possibilities."" 

<b>Objective:</b> 
Collect samples from the <nobr><sprite=27 color=#9a5b7b> <style=Enemy>Breeder</style></nobr>.","<size=1.5em><b>{1}</b></size>

卢蒙医生想要一窝完整的变异体的卵。她相信这些卵“蕴藏着无限的可能”。 

<b>目标：</b> 
从<nobr><sprite=27 color=#9a5b7b> <style=Enemy>蜘蛛之母</style></nobr>那里收集样本。","<size=1.5em><b>{1}</b></size>

루멘 박사가 알려진 변이체 알 무더기에서 온전한 알을 원한다. ""무한한 가능성이 진동하고 있다""고 확신한다. 

<b>목표:</b> 
<nobr><sprite=27 color=#9a5b7b> <style=Enemy>브리더</style></nobr>에게서 샘플을 수집하라."
238156329876250624,dlc_futurecontent,Coming later...,即将面世……,곧 출시...
238156329876250625,dlc_supporterpack,"Unlocked from
<color=#E2C23F>Supporter Pack DLC</color>","在
<color=#E2C23F>支持者包DLC</color>中解锁","다음에서 해금
<color=#E2C23F>서포터 팩 DLC</color>"
238156329876250626,dlc_supporterpackpopup,"<align=center>Your support is fueling development of Guntouchables 
and our ongoing efforts to improve the apocalypse!</align>

<b>Benefits included:</b>
-Guntouchables supporter sigil badge
-Exclusive gala outfits for all playable characters
-Our eternal gratitude and heartfelt thanks","<align=center>您的支持将推动《枪途末路》的更新，
也会帮助我们制作更棒的末日内容！</align>

<b>奖励内容：</b>
-《枪途末路》的支持者徽章
-所有可玩角色的专属庆典服装
-我们铭记于心的感动和谢意","<align=center>여러분의 지원이 《GUNTOUCHABLES》의 개발과
아포칼립스 개선 노력에 힘을 보태고 있습니다!</align>

<b>포함 혜택:</b>
-GUNTOUCHABLES 서포터 휘장
-모든 플레이어블 캐릭터의 전용 갈라 의상
-저희의 영원한 감사와 진심 어린 고마움"
239567652413562880,title_boss objective_mission_wormsign,Boss,首领,보스
239567652438728704,name_boss objective_mission_wormsign,Worm Sign,蠕虫征兆,웜의 징조
239567652438728705,description_boss objective_mission_wormsign,"<size=1.5em><b>{1}</b></size>

Seismic tremors near an old PrimeField Logistics data center suggest something enormous is burrowing below. Two previous teams sent to investigate never checked back in.

<b>Objective:</b> 
Investigate the site. Deal with whatever’s stirring underground, and let's pray that third time's the charm.","<size=1.5em><b>{1}</b></size>

一个陈旧的原田物流数据中心附近发生了一场地震，这表明有什么巨大的东西正从地下钻出来。之前派去的两个调查小组都没有回来。

<b>目标：</b>
调查现场，处理好地下发生的事情，然后让我们祈祷好事发生。","<size=1.5em><b>{1}</b></size>

오래된 프라임필드 물류 데이터센터 근처의 지진 진동은 거대한 무언가가 땅 아래를 파고 있음을 시사한다. 조사를 위해 보낸 이전 두 팀은 돌아오지 않았다.

<b>목표:</b> 
현장을 조사하라. 지하에서 꿈틀대는 것이 무엇이든 처리하고, 세 번째는 되겠지. 아마. 제발."
239567652438728706,title_boss objective_mission_squashthesquatters,Boss,首领,보스
239567652438728707,name_boss objective_mission_squashthesquatters,Squash the Squatters,占房客血战拆迁队,무단 점거자 소탕
239567652438728708,description_boss objective_mission_squashthesquatters,"<size=1.5em><b>{1}</b></size>

A big group of Mosquitoes have started nesting inside the perimeter. Something needs to be done, before we end up having a mosquito invasion.

<b>Objective:</b> 
Kill the <nobr><sprite=27 color=#9a5b7b> <style=Enemy>Mosquito</style></nobr> leader and destroy their nests","<size=1.5em><b>{1}</b></size>

一大群蚊子在围墙内开始筑巢。在蚊子入侵我们之前，我们要先下手为强。

<b>目标：</b>
击杀<nobr><sprite=27 color=#9a5b7b> <style=Enemy>蚊子</style></nobr>头领，摧毁巢穴","<size=1.5em><b>{1}</b></size>

대규모 모스키토 무리가 경계 안에 둥지를 틀기 시작했다. 모스키토 침공이 일어나기 전에 손을 써야 한다.

<b>목표:</b> 
<nobr><sprite=27 color=#9a5b7b> <style=Enemy>모스키토</style></nobr> 대장을 처치하고 둥지를 파괴하라"
239589130673274880,progress_boss objective_mission_egghunt,<sprite=27 color=#AD0D00> <style=ObjectiveRed>Breeder</style> defeated,<sprite=27 color=#AD0D00> <style=ObjectiveRed>蜘蛛之母</style>已击败,<sprite=27 color=#AD0D00> <style=ObjectiveRed>브리더</style> 처치
239589130694246400,progress_boss objective_mission_biggame,<sprite=27 color=#AD0D00> <style=ObjectiveRed>Momma Wartusk</style> defeated,<sprite=27 color=#AD0D00> <style=ObjectiveRed>战牙怪老母</style>已击败,<sprite=27 color=#AD0D00> <style=ObjectiveRed>마마 워터스크</style> 처치
239589130694246401,progress_boss objective_mission_wormsign,<sprite=27 color=#AD0D00> <style=ObjectiveRed>Earthworm</style> defeated,<sprite=27 color=#AD0D00> <style=ObjectiveRed>巨蚓</style>已击败,<sprite=27 color=#AD0D00> <style=ObjectiveRed>어스웜</style> 처치
239589130715217920,skin_unlocked,Skin unlocked:,已解锁皮肤：,스킨 해금:
239647999637643264,challenge_vanilla_title,First Exposure,初次接触,첫 접촉
239650015952822272,title_brosquito,Brosquito,生化蚊,브로스키토
239650015952822273,description_brosquito,"A projectile spitting, territorial mosquito",一种有领地意识的蚊子，造成喷射攻击,투사체를 뱉는 영역 방어형 모스키토
239650015952822274,progress_boss objective_mission_squashthesquatters,<sprite=27 color=#AD0D00> <style=ObjectiveRed>Brosquito</style> defeated,<sprite=27 color=#AD0D00> <style=ObjectiveRed>蚊子</style>已击败,<sprite=27 color=#AD0D00> <style=ObjectiveRed>브로스키토</style> 처치
239655558641672192,challenge_lightninground_title,Lightning Round,闪电回合,번개 라운드
239655558641672193,challenge_lightninground_description,"A fast, frantic round packed with zapping, lightning-fast mutants. Blink and you're fried.",一场速度与疯狂的较量。到处都是敏捷的变异体。眨眼间你将灰飞烟灭。,빠르고 격렬한 라운드. 번개처럼 빠른 변이체로 가득하다. 눈 깜짝하면 바삭하게 튀겨진다.
